sku,COD,Nombre,Descripcion,Material,Código WEB,,,
80272463141,141,LLAVERO BMW CLASSIC BMW 507 ,Llavero plateado en forma de BMW 507 con capota abierta.                                                                                                                            Descripciones del producto: - Anilla con forma de mosquetón y cierre giratorio. - Made in Germany.,"Llavero: Cinc (sin níquel); cierre y cadena: Acero inoxidable,
acabado: plata de 925",63110404999903141,,,
80282463136,136,BOLSA DE COMPRA BMW CLASSIC ,"Bolsa de compra, inspirada en la histórica bolsa de compra BMW Lifestyle. Descripciones del producto: - Logotipo BMW histórico en la parte delantera, serigrafía a dos colores. - Marca denominativa BMW en la parte posterior, serigrafía unicolor. - Asas negras de 4cm de ancho. - Bolsa de compra de lona.",100% ALGODÓN,63310404999904136,,,
80282463142,142,PIN BMW CLASSIC BMW 507 ,Pin BMW 507 inspirado en un pin histórico. Descripciones del producto: - Con esmalte suave. - Clip de mariposa como fijación.,Acero inoxidable,63310404999905142,,,
80142411057,057,CHAQUETA DE PLUMAS DE VERANO MUJER,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201039903057,,,
80142411058,058,CHAQUETA DE PLUMAS DE VERANO MUJER,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201059903058,,,
80142411059,059,CHAQUETA DE PLUMAS DE VERANO MUJER,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201079903059,,,
80142411060,060,CHAQUETA DE PLUMAS DE VERANO MUJER,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201089903060,,,
80142411061,061,CHAQUETA DE PLUMAS DE VERANO MUJER,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201049903061,,,
80142411092,092,CHAQUETA DE PLUMAS DE VERANO HOMBRE,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010201059903092,,,
80142411093,093,CHAQUETA DE PLUMAS DE VERANO HOMBRE,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010101079903093,,,
80142411094,094,CHAQUETA DE PLUMAS DE VERANO HOMBRE,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010101089903094,,,
80142411095,095,CHAQUETA DE PLUMAS DE VERANO HOMBRE,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010101049903095,,,
80142411096,096,CHAQUETA DE PLUMAS DE VERANO HOMBRE,"Chaqueta ligera de plumas de verano, relleno en divisiones y facil de guardar en espacios reducidos.",NAILON,02010101019903096,,,
80142411097,097,ABRIGO BMW DE CABALLERO,"Abrigo de caballero con apariencia y tacto de lana, acabado especial de tela, marca denominativa BMW grabada en cuero en la manga.",POLIAMIDA Y POLIESTER,02010101059903097,,,
80142411098,098,ABRIGO BMW DE CABALLERO,"Abrigo de caballero con apariencia y tacto de lana, acabado especial de tela, marca denominativa BMW grabada en cuero en la manga.",POLIAMIDA Y POLIESTER,02010101079903098,,,
80142411099,099,ABRIGO BMW DE CABALLERO,"Abrigo de caballero con apariencia y tacto de lana, acabado especial de tela, marca denominativa BMW grabada en cuero en la manga.",POLIAMIDA Y POLIESTER,02010101089903099,,,
80142411100,100,ABRIGO BMW DE CABALLERO,"Abrigo de caballero con apariencia y tacto de lana, acabado especial de tela, marca denominativa BMW grabada en cuero en la manga.",POLIAMIDA Y POLIESTER,02010101049903100,,,
80142411101,101,ABRIGO BMW DE CABALLERO,"Abrigo de caballero con apariencia y tacto de lana, acabado especial de tela, marca denominativa BMW grabada en cuero en la manga.",POLIAMIDA Y POLIESTER,02010101019903101,,,
80142463158,158,CHAQUETA DE CUERO BMW DE CABALLERO,"Chaqueta corta de caballero de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte recto con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 3 bolsillos interiores.",CUERO,02010101059907158,,,
80142463159,159,CHAQUETA DE CUERO BMW DE CABALLERO,"Chaqueta corta de caballero de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte recto con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 3 bolsillos interiores.",CUERO,02010101079907159,,,
80142463160,160,CHAQUETA DE CUERO BMW DE CABALLERO,"Chaqueta corta de caballero de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte recto con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 3 bolsillos interiores.",CUERO,02010101089907160,,,
80142463161,161,CHAQUETA DE CUERO BMW DE CABALLERO,"Chaqueta corta de caballero de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte recto con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 3 bolsillos interiores.",CUERO,02010101049907161,,,
80142463162,162,CHAQUETA DE CUERO BMW DE CABALLERO,"Chaqueta corta de caballero de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte recto con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 3 bolsillos interiores.",CUERO,02010101019907162,,,
80142463163,163,CHAQUETA DE CUERO BMW DE SEÑORA,"Chaqueta corta de señora de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte entallado con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 2 bolsillos interiores.",CUERO,02010201079907163,,,
80142463164,164,CHAQUETA DE CUERO BMW DE SEÑORA,"Chaqueta corta de señora de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte entallado con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 2 bolsillos interiores.",CUERO,02010201089907164,,,
80142463165,165,CHAQUETA DE CUERO BMW DE SEÑORA,"Chaqueta corta de señora de suave piel de napa de cordero con diseño basado en el BMW Z4. Elaborada en colaboración con el experto en piel ""Meindl"".
Descripción del producto:
- Corte entallado con cuello alzado extra alto que se puede voltear (cuello cabrio).
- Cremallera frontal robusta en color plata antigua.
- El cuello puede cerrarse con una sola mano con solapa y botón de presión.
- Forro interior, con 2 bolsillos interiores.",CUERO,02010201089907165,,,
80142463166,166,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401039901166,,,
80142463167,167,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401059901167,,,
80142463168,168,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401079901168,,,
80142463169,169,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401089901169,,,
80142463170,170,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401049901170,,,
80142463171,171,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con vistoso logotipo BMW estampado.
Descripción del producto:
- Logotipo BMW grande y colorido.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401019901171,,,
80142463172,172,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401039901172,,,
80142463173,173,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401059901173,,,
80142463174,174,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401079901174,,,
80142463175,175,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401089901175,,,
80142463176,176,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401049901176,,,
80142463177,177,CAMISETA CON LOGOTIPO BMW UNISEX,"Camiseta con estampado monocromo en relieve del logotipo BMW.
Descripción del producto:
- Logotipo BMW de gran tamaño como contorno con estampado de goma en ligero relieve, de color negro.
- Cuello redondo de tejido exterior.
- Corte regular.",100% ALGODÓN,02010401019901177,,,
80142466123,123,CAMISETA DE MUJER CON LOGOTIPO BMW ,Camiseta con el logotipo de BMW brillante. Descripción del producto: - Logotipo de BMW grande y brillante. - Mangas recortadas con dobladillo y hombros superpuestos. - Corte recto y corto.,"96% algodón, 4% elastán, single jersey",02020101059901123,,,
80142466124,124,CAMISETA DE MUJER CON LOGOTIPO BMW ,Camiseta con el logotipo de BMW brillante. Descripción del producto: - Logotipo de BMW grande y brillante. - Mangas recortadas con dobladillo y hombros superpuestos. - Corte recto y corto.,"96% algodón, 4% elastán, single jersey",02020101079901124,,,
80142466125,125,CAMISETA DE MUJER CON LOGOTIPO BMW ,Camiseta con el logotipo de BMW brillante. Descripción del producto: - Logotipo de BMW grande y brillante. - Mangas recortadas con dobladillo y hombros superpuestos. - Corte recto y corto.,"96% algodón, 4% elastán, single jersey",02020101089901125,,,
80142466127,127,CAMISETA DE MUJER BMW FASHION ,Moderna camiseta con el logotipo de BMW en satén. Descripción del producto: - Logotipo de BMW como inserto de satén brillante. - Calidad sedosa y fluida.  - Costuras laterales adelantadas con ranura. - Costura del dobladillo encintada. - Ajuste normal.,"52% algodón, 48% modal, single jersey",02020101039913127,,,
80142466128,128,CAMISETA DE MUJER BMW FASHION ,Moderna camiseta con el logotipo de BMW en satén. Descripción del producto: - Logotipo de BMW como inserto de satén brillante. - Calidad sedosa y fluida.  - Costuras laterales adelantadas con ranura. - Costura del dobladillo encintada. - Ajuste normal.,"52% algodón, 48% modal, single jersey",02020101059913128,,,
80142466129,129,CAMISETA DE MUJER BMW FASHION ,Moderna camiseta con el logotipo de BMW en satén. Descripción del producto: - Logotipo de BMW como inserto de satén brillante. - Calidad sedosa y fluida.  - Costuras laterales adelantadas con ranura. - Costura del dobladillo encintada. - Ajuste normal.,"52% algodón, 48% modal, single jersey",02020101079913129,,,
80142466130,130,CAMISETA DE MUJER BMW FASHION ,Moderna camiseta con el logotipo de BMW en satén. Descripción del producto: - Logotipo de BMW como inserto de satén brillante. - Calidad sedosa y fluida.  - Costuras laterales adelantadas con ranura. - Costura del dobladillo encintada. - Ajuste normal.,"52% algodón, 48% modal, single jersey",02020101089913130,,,
